time,mag,mag.error,phase
2930.77496,13.527,0.005,0.273911404139462
2930.77847,13.533,0.005,0.274153654547193
2933.81939,13.391,0.005,0.484029469327274
2933.82287,13.382,0.005,0.48426964921869
2939.82779,13.142,0.005,0.89871247497182
2939.83126,13.128,0.005,0.898951964691151
2941.84585,13.265,0.005,0.0379933461473985
2941.8493,13.278,0.005,0.0382314555224984
2943.72065,13.413,0.005,0.167386811792571
2943.72413,13.422,0.005,0.167626991683986
2946.82369,13.456,0.005,0.381549975669027
2946.82717,13.455,0.005,0.381790155560442
2948.814,13.363,0.005,0.518915619262047
2948.81749,13.344,0.005,0.519156489325578
2952.81004,13.12,0.005,0.794711151829104
2952.81352,13.092,0.005,0.794951331720551
2956.65345,13.288,0.005,0.0599725876064007
2956.6569,13.285,0.005,0.060210696981532
2958.68024,13.456,0.005,0.199855979026828
2958.68371,13.47,0.005,0.200095468746128
2962.69116,13.375,0.005,0.476678487681342
2962.6946,13.372,0.005,0.476915906884357
2965.7082,12.959,0.005,0.684906171482346
2965.71165,12.949,0.005,0.685144280857477
2967.80754,13.106,0.005,0.82979676150128
2967.81101,13.1,0.005,0.830036251220611
2970.77316,13.253,0.005,0.0344755803548433
2970.77661,13.251,0.005,0.0347136897299433
2974.71272,13.529,0.005,0.30637302089093
2974.71617,13.527,0.005,0.306611130266061
2976.74657,13.381,0.005,0.446743673815189
2976.75004,13.384,0.005,0.44698316353452
2978.64111,13.228,0.005,0.577499539189324
2978.64456,13.222,0.005,0.577737648564455
2980.66754,13.045,0.005,0.717358084414054
2980.671,13.035,0.005,0.71759688396127
2982.6267,13.15,0.005,0.852573841909987
2982.63013,13.111,0.005,0.852810570940918
2984.66783,13.229,0.005,0.993446940124373
2984.67128,13.209,0.005,0.993685049499504
2986.75567,13.384,0.005,0.137543832226288
2986.75914,13.381,0.005,0.13778332194562
2988.72364,13.525,0.005,0.273367631343923
2988.7271,13.532,0.005,0.273606430891139
2990.65706,13.424,0.005,0.406806885849823
2990.6605,13.421,0.005,0.407044305052839
2992.74668,13.315,0.005,0.551026628585839
2994.65446,12.975,0.005,0.682696281822739
2994.65792,12.962,0.005,0.682935081369955
2996.74478,13.115,0.005,0.826964336605853
2996.74823,13.105,0.005,0.827202445980985
2998.6995,13.188,0.005,0.961873657688608
2999.79153,13.257,0.005,0.0372425217212783
2999.79609,13.257,0.005,0.0375572401996884
3001.67025,13.427,0.005,0.166906534830363
3001.6737,13.419,0.005,0.167144644205463
3003.66591,13.527,0.005,0.30464142049787
3003.66937,13.527,0.005,0.304880220045086
3005.6229,13.386,0.005,0.439707410647698
3005.62638,13.386,0.005,0.439947590539145
3007.74138,13.184,0.005,0.585918990069497
3009.6772,13.062,0.005,0.71952388587985
3011.62277,13.125,0.005,0.853801699489437
3011.62624,13.112,0.005,0.854041189208768
3013.65343,13.213,0.005,0.993952187513228
3013.6569,13.212,0.005,0.99419167723256
3017.62873,13.513,0.005,0.268316303141152
3017.63219,13.523,0.005,0.268555102688368
3018.72056,13.504,0.005,0.34367136373183
3018.72405,13.518,0.005,0.34391223379533
3020.79577,13.37,0.005,0.486896568469139
3020.79927,13.371,0.005,0.487138128704755
3022.82226,12.935,0.005,0.62675925472647
3022.82574,12.931,0.005,0.626999434617917
3024.77083,13.083,0.005,0.761244119966607
3026.76814,13.14,0.005,0.899092884030922
3028.77561,13.254,0.005,0.0376428629506426
3030.78048,13.427,0.005,0.176013397123887
3030.78393,13.438,0.005,0.176251506499018
3033.70778,13.462,0.005,0.378047476483359
3033.71125,13.468,0.005,0.378286966202659
3035.71407,13.354,0.005,0.516516015095062
3035.71753,13.352,0.005,0.516754814642278
3038.69244,13.04,0.005,0.722074803378387
3038.69592,13.041,0.005,0.722314983269834
3040.69207,13.11,0.005,0.860083687370323
3040.69554,13.114,0.005,0.860323177089654
3042.63561,13.213,0.005,0.994221396043237
3042.63911,13.215,0.005,0.994462956278884
3044.56952,13.368,0.005,0.127694468982173
3044.57301,13.373,0.005,0.127935339045704
3046.58501,13.52,0.005,0.266797965927528
3046.58848,13.521,0.005,0.267037455646859
3048.56996,13.427,0.005,0.403793677274008
3048.57344,13.435,0.005,0.404033857165455
3050.58882,13.327,0.005,0.543129762217694
3050.5923,13.337,0.005,0.543369942109109
3052.58585,12.953,0.005,0.680959201463144
3052.58935,12.97,0.005,0.681200761698791
3054.5867,13.096,0.005,0.819052286451475
3054.59019,13.093,0.005,0.819293156515007
3056.58389,13.179,0.005,0.956892768450558
3056.58739,13.176,0.005,0.957134328686205
3058.57764,13.324,0.005,0.0944958312466167
3058.58116,13.328,0.005,0.0947387718264641
3060.59812,13.494,0.005,0.233943724070794
3060.60161,13.504,0.005,0.234184594134326
3064.60266,13.363,0.005,0.510325902924374
3064.60616,13.366,0.005,0.51056746315999
3067.65963,13.043,0.005,0.721309443927854
3067.66313,13.032,0.005,0.721551004163469
3069.61973,13.105,0.005,0.856590077601348
3069.62322,13.107,0.005,0.856830947664879
3073.53451,13.37,0.005,0.126777271669188
3073.53801,13.378,0.005,0.127018831904835
3075.62386,13.52,0.005,0.270978379758455
3075.62736,13.531,0.005,0.271219939994071
3078.5437,13.379,0.005,0.472497590729968
3078.54722,13.381,0.005,0.472740531309784
3082.53269,13.072,0.005,0.747806551965246
3082.53622,13.079,0.005,0.748050182717178
3084.60863,13.14,0.005,0.891082139266
3084.61215,13.152,0.005,0.891325079845816
3087.57091,13.318,0.005,0.0955304406375174
3087.57445,13.325,0.005,0.0957747615615649
3090.52586,13.535,0.005,0.299472845858462
3090.53043,13.539,0.005,0.299788254508957
3093.50719,13.368,0.005,0.505235925083906
3093.51073,13.374,0.005,0.505480246007953
3098.61612,13.112,0.005,0.857840020688031
3098.61965,13.121,0.005,0.858083651439963
3101.5738,13.288,0.005,0.0619708428927692
3101.57732,13.309,0.005,0.0622137834725852
3104.54703,13.52,0.005,0.267174882715786
3104.55056,13.53,0.005,0.267418513467718
3111.52055,13.076,0.005,0.748467778249122
3111.52409,13.084,0.005,0.748712099173138
3114.51449,13.169,0.005,0.955101164494948
3114.51807,13.183,0.005,0.955348246107396
3115.53883,13.238,0.005,0.0257982535705556
3126.47895,13.089,0.005,0.780854815003268
3126.48249,13.101,0.005,0.781099135927284
3144.49424,13.238,0.005,0.0242198713840536
3144.49779,13.234,0.005,0.0244648824801855
3224.89441,13.248,0.005,0.573215302769133
3224.89797,13.244,0.005,0.573461004037381
3239.92839,13.011,0.005,0.610818660268684
3247.89934,13.417,0.005,0.160951391751684
3256.87762,13.097,0.005,0.780607229565179
3256.88113,13.09,0.005,0.78084947997291
3263.85244,13.524,0.005,0.261989847471764
3263.85595,13.518,0.005,0.262232097879496
3268.86819,13.045,0.005,0.608162919431311
3268.8717,13.018,0.005,0.608405169839043
3273.8398,13.189,0.005,0.951289571733522
3273.84328,13.177,0.005,0.951529751624937
3276.85787,13.414,0.005,0.159588343260965
3281.82281,13.365,0.005,0.502254650771292
3281.82631,13.353,0.005,0.502496211006908
3289.83626,13.282,0.005,0.0553206136869371
3289.83974,13.276,0.005,0.0555607935783529
3294.83441,13.427,0.005,0.40027898274731
3296.83976,13.343,0.005,0.53868264518145
3296.84323,13.341,0.005,0.538922134900782
3301.69067,13.133,0.005,0.873478920214958
3301.69415,13.129,0.005,0.873719100106374
3303.8597,13.244,0.005,0.0231793196113346
3303.86318,13.244,0.005,0.0234194995027504
3306.8343,13.499,0.005,0.228477913012295
3306.8378,13.489,0.005,0.228719473247911
3308.85131,13.49,0.005,0.367686316117141
3311.66143,13.283,0.005,0.561632958787726
3311.66489,13.287,0.005,0.561871758334942
3320.69457,13.446,0.005,0.185075080751692
3323.64754,13.449,0.005,0.388880831896449
3329.82359,13.117,0.005,0.815134572827668
3334.72342,13.408,0.005,0.153307169783146
3334.72686,13.405,0.005,0.153544588986193
3338.77916,13.4,0.005,0.433223029797957
3338.78264,13.39,0.005,0.433463209689372
3349.79543,13.465,0.005,0.193535251785847
3349.79885,13.475,0.005,0.193771290644662
3351.78025,13.523,0.005,0.330521990894979
3354.74839,13.341,0.005,0.535374733118205
3358.6347,13.097,0.005,0.803597007212219
